:m05	transitive	org.jetbrains.kotlinx:kotlinx-serialization-bom:1.11.0
:m05	transitive	org.jetbrains.kotlinx:kotlinx-serialization-core-jvm:1.11.0
:m05	transitive	org.jetbrains.kotlinx:kotlinx-serialization-core-wasm-js:1.11.0
:m05	transitive	org.jetbrains.kotlinx:kotlinx-serialization-core:1.11.0
:m05	transitive	org.jetbrains.kotlinx:kotlinx-serialization-json-jvm:1.11.0
:m05	transitive	org.jetbrains.kotlinx:kotlinx-serialization-json-wasm-js:1.11.0
:m05	transitive	org.jetbrains.kotlinx:kotlinx-serialization-json:1.11.0
:m05	transitive	org.jetbrains:annotations:13.0
:m05	transitive	org.jetbrains:annotations:23.0.0
:m05	transitive	org.slf4j:slf4j-api:2.0.18
:m06	direct	com.google.android.play:integrity:1.4.0
:m06	direct	org.jetbrains.kotlin:kotlin-stdlib:2.4.10
:m06	direct	org.jetbrains.kotlinx:kotlinx-coroutines-play-services:1.9.0
:m06	transitive	androidx.activity:activity:1.0.0
:m06	transitive	androidx.annotation:annotation:1.1.0
:m06	transitive	androidx.arch.core:core-common:2.1.0
:m06	transitive	androidx.arch.core:core-runtime:2.0.0
:m06	transitive	androidx.collection:collection:1.1.0
:m06	transitive	androidx.core:core:1.2.0
:m06	transitive	androidx.customview:customview:1.0.0
:m06	transitive	androidx.fragment:fragment:1.1.0
:m06	transitive	androidx.lifecycle:lifecycle-common:2.1.0
:m06	transitive	androidx.lifecycle:lifecycle-livedata-core:2.0.0
:m06	transitive	androidx.lifecycle:lifecycle-livedata:2.0.0
:m06	transitive	androidx.lifecycle:lifecycle-runtime:2.1.0
:m06	transitive	androidx.lifecycle:lifecycle-viewmodel:2.1.0
:m06	transitive	androidx.loader:loader:1.0.0
:m06	transitive	androidx.savedstate:savedstate:1.0.0
:m06	transitive	androidx.versionedparcelable:versionedparcelable:1.1.0
:m06	transitive	androidx.viewpager:viewpager:1.0.0
:m06	transitive	com.google.android.gms:play-services-basement:18.4.0
:m06	transitive	com.google.android.gms:play-services-tasks:18.2.0
:m06	transitive	com.google.android.play:core-common:2.0.4
:m06	transitive	org.jetbrains.kotlin:kotlin-stdlib-wasm-js:2.4.10
:m06	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-bom:1.9.0
:m06	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core-jvm:1.9.0
:m06	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core:1.9.0
:m06	transitive	org.jetbrains:annotations:13.0
:m06	transitive	org.jetbrains:annotations:23.0.0
:m07	direct	androidx.core:core-ktx:1.19.0
:m07	direct	org.jetbrains.kotlin:kotlin-dom-api-compat:2.4.10
:m07	direct	org.jetbrains.kotlin:kotlin-stdlib:2.4.10
:m07	direct	org.jetbrains.kotlin:kotlin-test:2.4.10
:m07	direct	org.jetbrains.kotlinx:kotlinx-coroutines-test:1.11.0
:m07	transitive	androidx.annotation:annotation-experimental:1.4.1
:m07	transitive	androidx.annotation:annotation-jvm:1.10.0
:m07	transitive	androidx.annotation:annotation:1.10.0
:m07	transitive	androidx.arch.core:core-common:2.2.0
:m07	transitive	androidx.arch.core:core-runtime:2.2.0
:m07	transitive	androidx.collection:collection-jvm:1.4.2
:m07	transitive	androidx.collection:collection:1.0.0
:m07	transitive	androidx.collection:collection:1.4.2
:m07	transitive	androidx.concurrent:concurrent-futures:1.1.0
:m07	transitive	androidx.core:core-viewtree:1.0.0
:m07	transitive	androidx.core:core:1.19.0
:m07	transitive	androidx.interpolator:interpolator:1.0.0
:m07	transitive	androidx.lifecycle:lifecycle-common:2.6.2
:m07	transitive	androidx.lifecycle:lifecycle-runtime:2.6.2
:m07	transitive	androidx.profileinstaller:profileinstaller:1.3.0
:m07	transitive	androidx.startup:startup-runtime:1.1.1
:m07	transitive	androidx.tracing:tracing:1.2.0
