:	transitive	org.springframework.boot:spring-boot-http-converter:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-http-converter:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-jackson:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-jackson:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-jdbc-test:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-jdbc:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-jdbc:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-jpa-test:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-jpa:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-jpa:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-micrometer-metrics:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-micrometer-metrics:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-micrometer-observation:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-micrometer-observation:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-persistence:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-persistence:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-restclient-test:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-restclient:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-resttestclient:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-servlet:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-servlet:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-sql:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-sql:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-starter-jackson-test:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-starter-jackson:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-starter-jackson:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-starter-jdbc-test:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-starter-jdbc:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-starter-jdbc:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-starter-logging:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-starter-logging:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-starter-micrometer-metrics:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-starter-micrometer-metrics:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-starter-restclient:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-starter-test:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-starter-tomcat-runtime:4.1.0	dev
